,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,low_freq_noise,target
0,27.0,8.0,12.04227082821332,0.4096010485786844,12.779552715654953,5.3007263745308135,2.647101455027944,2.2044317810339753,1.955502859772139,1.9878908360781886,3.729877157813064,5.243352279128821,2.144431197019866,2.143644269316816,1.0,1.0
1,52.0,35.0,0.4096010485786844,9.338903907594002,12.04227082821332,3.0182445191758105,2.8740282472936576,2.822887619327237,1.6213903690419014,5.118141933651245,1.9219562384615188,2.1779771614960515,2.7918281182059164,2.646478771429612,1.0,1.0
2,36.0,20.0,12.04227082821332,9.830425165888425,0.3276808388629475,3.9299574002847706,2.800291277437848,2.2703491487861567,2.3018462559756756,2.144788723797191,2.1567091928813484,3.84691210620446,2.3746054564797507,1.9774796905467553,1.0,1.0
3,43.0,21.0,0.4096010485786844,12.04227082821332,9.830425165888425,3.1355499702506813,2.8780694077731783,2.486961837213585,1.2830142068498187,2.5997469271271996,2.4156592485702646,2.050284094428272,2.805042189694406,2.2773655156452515,1.0,1.0
4,12.0,5.0,8.464328899637243,0.36275695284159615,16.928657799274486,10.375804606556326,4.113640915602643,3.315880487914687,2.4402990566670155,0.919930368835522,2.342131652297951,10.264256793443302,3.1556494671536965,3.2702974597499193,1.0,1.0
5,12.0,6.0,8.464328899637243,0.36275695284159615,16.928657799274486,9.46219433451077,4.257093042596579,3.3858288945822737,2.4486889345364062,0.8812131590311578,2.3691851567353126,9.357333250005249,2.5951464381730154,3.3487969467247787,1.0,1.0
6,11.0,6.0,8.464328899637243,0.36275695284159615,16.928657799274486,8.284548785025894,4.714643864249673,3.5628031630885326,2.488620592421327,0.8503653983965513,2.503357760546862,8.233869769630015,2.5082694172463986,3.5447856148215533,1.0,1.0
7,12.0,6.0,8.464328899637243,0.36275695284159615,16.928657799274486,10.062084800016834,4.946120883894421,3.975469142403077,2.453099383135978,0.9810730572505291,2.421660147837855,9.897259834339026,4.286114833259141,3.9705213648588367,1.0,1.0
8,13.0,6.0,8.464328899637243,0.36275695284159615,16.928657799274486,10.102118696499604,4.597202297069826,3.7730078891408745,2.465742792733508,0.9752990876765222,2.382755162894,9.992042509902392,3.9573786194619927,3.7555125830656846,1.0,1.0
9,11.0,2.0,11.851851851851851,0.3418803418803419,7.407407407407407,6.9167195819994065,3.814463459972629,2.1182412492657967,2.6909532940665315,0.8552283879407208,2.586582183791549,6.838037006512479,1.7017633853765166,1.9655198102591425,1.0,1.0
10,15.0,4.0,11.851851851851851,0.3418803418803419,0.5698005698005698,5.8919550918764685,4.3899858740133455,2.672231547792703,2.8449701565297687,0.9794157397571963,1.0949431639452687,5.857727211084486,2.9142257198854624,1.3215969906149239,1.0,1.0
11,23.0,8.0,0.3418803418803419,8.433048433048434,7.407407407407407,3.707692464659463,3.564647855169564,2.942367032220437,0.9283756331162527,2.1309608358129566,2.3412185350647334,1.9377522502560562,3.5017745417839654,2.4198644557619318,1.0,1.0
12,9.0,2.0,11.851851851851851,0.3418803418803419,0.5698005698005698,8.262280274825113,4.244925119950438,2.3183638542577167,2.6917066976992174,0.9448398754803589,0.9480144924483964,8.203881952391495,2.375247046981819,0.743216308110566,1.0,1.0
