,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,height 0,height 1,height 2,height 3,width 0,width 1,width 2,width 3,prominence 0,prominence 1,prominence 2,prominence 3,second harmonics ,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics ,target
12,20,4,11.9994102034798,5.099749336478915,2.899857465840952,5.9997051017399015,0.012260411265541612,0.002318466389100665,0.002283701550178615,0.0021228172261042394,1.3400043728220368,1.4097124765935192,1.5055523514375722,1.5625966900358181,0.012254000061446094,0.0022761168101629843,0.0020590812270419143,0.0016010593739032677,1,2,1,11.992529244077463,11.697630983977197,5.996264622038732,16.21737095589301,2.488292245528576,1.71294662221764,1.6765751197273744,2.683939826785064,1.3873158668223908,16.177224882853437,2.0806494729673344,1.6388799470298292,1,1.0
13,11,2,11.9994102034798,5.9997051017399015,3.5998230610439403,5.299739506536913,0.010604777018627576,0.002453156328377521,0.002378512511912605,0.001707691617069729,1.2497081659323896,1.6322073916048367,3.021321702709166,1.7981966339332733,0.010572607706685095,0.002393689195444807,0.002175633772071531,0.0012314674116361186,1,3,2,11.992529244077463,5.996264622038732,11.697630983977197,13.30974306629901,4.436187067086778,2.1025077776727152,1.6533677143609251,1.3509201263569182,2.7768822183994786,13.267576816955199,4.392127900978425,1.9222529348971031,1,1.0
14,3,3,5.9997051017399015,11.9994102034798,17.999115305219703,12.399390543595796,0.015234759759520884,0.0147497999720304,0.008715557646439644,0.0011116281015660008,1.0808556795324549,1.2197757998536645,1.3632021339660128,0.6849153575651457,0.015200135373415828,0.01471571373688917,0.008670705714539439,0.0002301902032845777,1,2,2,11.992529244077463,5.996264622038732,11.697630983977197,12.181741690529135,7.760048885972455,1.861373050502072,1.7128667444848276,1.328642616812452,2.394599285862782,12.144086952524546,7.6951177264143595,1.5774298624505996,1,1.0
15,50,34,14.583333333333336,9.833333333333334,9.583333333333334,10.166666666666668,0.00385133394718499,0.003666765189657457,0.003486812258151641,0.0034480944857041233,1.4684408349441185,1.7154402150494832,2.8677498560664105,1.4518293792689008,0.003733176386096942,0.0034521851112409275,0.002448152240673481,0.003013777647061721,0,52,25,11.960350618497582,13.271073973949372,12.779552715654953,3.198729123915568,2.6482942930393016,2.602402632656473,2.4840829829271627,2.417729094960208,1.778797018104342,3.150717390537597,2.548777539860124,1.9516370185705412,0,0.0
16,51,36,12.916666666666668,11.500000000000002,9.583333333333334,13.250000000000002,0.006834578679445351,0.006176888157225116,0.005743179599620246,0.0056194354040131796,6.207880424326702,1.1804602430325415,2.4642591493608847,1.8639446663976005,0.006541404193876743,0.00543819895742661,0.005330936576203657,0.0010684496806339769,0,42,29,11.878430408781846,13.189153764233634,12.779552715654953,2.9317321467028807,2.884678324933198,2.7052750468042803,4.118959455979876,2.423703723691375,1.0754045531656686,2.881001814495963,2.4317168596845837,2.213587062979756,0,0.0
17,48,33,10.666666666666668,10.166666666666668,9.500000000000002,14.583333333333336,0.007075367981166253,0.0053013319993694755,0.005160192430644485,0.004958105746372849,1.2481127826299172,1.4741324217892924,2.3055949380061382,1.4646549175739665,0.006976965671224564,0.004571534282216985,0.004627421679953562,0.0047859416135240355,0,42,23,11.960350618497582,13.271073973949372,10.649627263045792,3.5873839114506483,2.719561163380822,2.6770610717588315,2.2695798176846442,2.8888178045353072,1.6020364276062935,3.545201784642199,2.439884384599042,1.9500071915537447,0,0.0
18,47,35,14.583333333333336,10.166666666666668,16.333333333333336,14.083333333333336,0.005138406944537742,0.004781279425268706,0.0047447116756127615,0.004659665966793757,1.4825018820787363,1.2487653487028467,1.3755818439321388,1.8196145764160008,0.00485439826552357,0.004509538806925832,0.0041964006387989,0.00398986871153265,0,52,41,12.04227082821332,11.141148521340213,8.929302859015321,2.418548652792412,2.3786862325589984,2.334574367481791,4.6357417009285475,4.8227730711440975,1.3111535836736294,2.369694771789987,1.9517357774052668,1.983099409115068,0,0.0
19,38,13,15.583333333333336,13.250000000000002,12.916666666666668,13.750000000000002,0.013491721544423496,0.010715920235305869,0.00998556408008227,0.009801284335454043,1.4538964077758862,7.177615326317892,0.9293873379671992,3.7681198848677298,0.013064245544569732,0.009418386016759098,0.003310590417606465,0.007631407790537355,0,40,20,13.189153764233634,12.28803145736053,12.943393135086426,4.0595401984843615,3.8303220899830537,3.0977825576861355,2.0246899294230047,1.9999326526020127,1.7861510296044116,4.029998315612915,3.4620146272872585,2.0119932650501564,0,0.0
20,53,39,16.333333333333336,10.166666666666668,11.166666666666668,13.250000000000002,0.005138341084486866,0.004939763065317068,0.004681674967362309,0.004657358229328364,1.9159482618184145,1.39052560200912,3.1284971618752024,1.5569840863576871,0.0050065125003627255,0.004869016486033964,0.004507209605711044,0.0041449928671730965,0,48,25,13.189153764233634,14.09027607110674,13.516834603096585,3.511937220799015,2.61210219382106,2.252204003950861,2.6681110078861536,2.1891328763088893,0.8344186928409556,3.4193669566041938,1.897568652721552,1.0284514924137769,0,0.0
21,48,28,6.833333333333334,9.416666666666668,14.916666666666668,9.583333333333334,0.006248090202586224,0.004428773256186955,0.00398699060150006,0.003985545764400488,1.9814098656824228,3.3767505352790583,1.3321412961343242,0.7133392202662066,0.006055765807839553,0.003988430625472882,0.003739906021368941,0.0011972867933209338,0,45,25,6.5536167772589495,12.28803145736053,5.7344146801015805,2.7015886843251384,2.6530360727890683,2.4779864294440688,3.1663332883316286,1.839701571968618,4.2262459229530975,2.6594092613926987,2.563308033659854,2.218745095256312,0,0.0
22,65,43,9.500000000000002,9.166666666666668,9.833333333333334,6.916666666666668,0.005497479287979014,0.005486799996330657,0.004841267447205779,0.004772299381700297,2.6287059032770093,1.7395745154829996,0.9342879776470738,1.6555636118007442,0.005248247993000374,0.0033694193614954237,0.002313920049192995,0.004072536901770499,0,37,13,9.011223068731056,8.847382649299579,8.519701810436635,3.917410259351192,3.897104427778285,3.5639400493376123,5.157880960930385,0.9862084688880088,2.3800589781808266,3.86912069311036,2.0375384270338683,2.28497219787329,0,0.0
23,58,42,9.333333333333334,9.583333333333334,6.916666666666668,9.166666666666668,0.004075260784957268,0.0037683550875951795,0.0037137500489762883,0.003091008338956761,4.491067049590826,1.1785383682528447,1.9752273719720816,0.8392753661253352,0.003898368428744479,0.00022033659382017862,0.0035581698731548548,0.0017526500300494546,0,49,34,5.7344146801015805,6.635536986974686,12.28803145736053,2.9177350832654287,2.8447830359961044,2.3571415841808974,5.849329746619206,2.8206029227502256,1.7967013873192743,2.873912717517636,2.297314233337519,2.2664763638289678,0,0.0
24,58,41,6.916666666666668,9.166666666666668,9.833333333333334,14.333333333333336,0.0044040812867517706,0.004260911137141939,0.004152449630257473,0.003921388792185418,1.4501344708253328,1.3203854577710388,1.9945939257582097,2.762719962198304,0.004308357920187527,0.004092584450282886,0.0023858443169915075,0.003865670866030016,1,32,17,8.847382649299579,8.519701810436635,9.011223068731056,3.7749270871669447,3.698798803074169,3.66280700594796,2.7949238641681973,1.6605287924796812,1.1081223442470645,3.739433894280092,1.9072068452366635,1.939500268521266,0,0.0
25,36,23,14.333333333333336,16.166666666666668,15.666666666666668,16.500000000000004,0.009441657819320522,0.007817991038962132,0.007236699116554158,0.007127388742172488,1.7659220810378995,1.2104214027646665,0.93568163555949,1.5553281493181432,0.009093430474034308,0.006385948352504834,0.004805856680933178,0.004972579791253025,0,47,23,8.601622020152371,14.336036700253947,8.765462439583844,2.8573610976639374,2.836216532102571,2.5305904751577493,4.688310801685105,2.3117124197739543,0.9698813467582283,2.813690862039574,2.7886808801080303,0.9647873624234432,0,0.0
26,49,31,13.750000000000002,14.333333333333336,15.416666666666668,17.250000000000004,0.011175871060999123,0.01089545111952418,0.010684924359681795,0.010556262505670409,1.7035887565785115,1.5057380207962865,2.8056395222966732,1.3771496733192237,0.010843982639874556,0.009531633666216713,0.009322606752253848,0.009477554123492184,0,38,19,13.1072335545179,15.646760055705741,17.203244040304742,2.5212408102764483,2.3257730578951787,2.1764296905191043,2.0755985768091136,4.725699459055988,1.6326802588903035,2.49270961349977,2.178988064211964,1.9194067293450576,0,0.0
27,46,26,8.833333333333334,9.583333333333334,8.583333333333334,7.750000000000001,0.01067551776468743,0.009960133963964021,0.009688353337834316,0.006789312304300146,1.989486290147326,2.092310557101655,1.0761580488959908,1.4064330571369508,0.010535962004742012,0.007807725173103449,0.008866810887567723,0.006317265833813985,0,42,18,8.601622020152371,8.765462439583844,9.584664536741213,4.11845019351026,3.708297103210316,3.0109426138830964,5.191080401090346,1.0760614342624135,2.1558888202078066,4.0702110935950095,1.4181657521385485,2.4661122543126,0,0.0
28,52,42,14.333333333333336,15.666666666666668,16.166666666666668,13.750000000000002,0.008775018337155499,0.008775002552912267,0.008182923751099355,0.007712848299415022,3.5711480388980306,1.089368854618982,0.9890165427707416,1.7166744531360223,0.0083667090315566,0.007525747414750538,0.007044799851111897,0.006535214354838549,0,43,22,8.601622020152371,8.765462439583844,8.437781600720898,4.140250062823459,2.924612233234741,2.2471571544829176,1.2477941768704568,0.9247029073494986,1.4669356916460714,4.071736800346232,1.8081834643827928,1.6505214399221662,0,0.0
29,51,35,8.583333333333334,10.750000000000002,9.083333333333334,10.333333333333334,0.0055797501251718,0.0053372841919115295,0.0052961004783127754,0.004980047460308943,9.995435329001909,1.2839766238728885,1.5815750641011592,3.9197547501388783,0.005324422321007404,0.005072784058491061,0.0021070740143448773,0.00416738659660225,0,41,27,8.765462439583844,9.584664536741213,12.04227082821332,2.7104634014564124,2.66291395307434,2.594401762250003,2.406680303827045,2.623853740457278,2.1365632238385217,2.6512068276720067,2.508641518157284,2.478617637421352,0,0.0
30,34,16,11.824444444444447,0.8114814814814816,1.2751851851851854,1.6229629629629632,0.004757344830852166,0.002530618194500169,0.0022849812330614913,0.0020310332963257897,3.7949652174260535,2.099912709270625,4.322264351243838,1.3247066947061068,0.004720733154307434,0.0024745474981076555,0.0014821739967249296,0.0004518619763990103,1,20,5,11.623931623931625,8.888888888888891,10.940170940170939,3.4370957411466403,1.773051534215467,1.6445376853887843,4.393270662947941,2.3801374745793,6.648164931186769,3.287323551600615,1.6691832175672532,1.495883865058584,0,0.0
31,22,7,11.940370370370376,0.8114814814814816,1.1592592592592594,1.7388888888888892,0.006829430752360354,0.006584534563168764,0.00601031727030125,0.0045050036097605715,1.495033764297176,2.3336920165998327,1.1615697641033638,0.9472118368855896,0.006749028444110554,0.0064872449619358865,0.003679736814806074,0.0038747930196532734,0,25,9,11.851851851851851,11.623931623931625,10.370370370370368,2.955213496129547,2.9308540620042085,2.250276014887445,4.9029652249836175,0.9078387130949608,5.207438642634955,2.8760342111142814,0.6466160942950361,1.4074650792879906,0,0.0
32,6,1,11.940370370370376,0.8114814814814816,1.3911111111111114,6.028148148148151,0.010401812972752823,0.002809030863773237,0.0024262308194971005,0.0016915319970689294,1.3787586866773154,2.038656091283852,1.4140005401779447,2.5622849914744563,0.010339089240780863,0.0027444562260397665,0.0016622458611455081,0.0014886996132993991,1,15,3,11.851851851851851,10.598290598290598,11.282051282051285,4.436547286350058,1.7776623659744513,1.4426030650474921,2.5437842207576717,4.666167966125869,1.827410037221909,4.395880789303241,1.1668596221952194,0.5777050738235125,0,0.0
33,6,2,11.940370370370376,0.6955555555555557,1.1592592592592594,1.5070370370370374,0.009634077837378293,0.003242205929331052,0.00317949685617664,0.0021239800161761235,1.345899146988998,3.3194204428900997,1.1233524385526774,1.3435299209926086,0.009589909393707012,0.003040980725328784,0.002609784097151437,0.0015885203572500153,0,21,5,11.851851851851851,10.484330484330485,10.142450142450144,3.100590762066032,2.0674382345048703,1.4466033510197198,2.77302890565781,3.3293445990682216,0.8343508632189724,2.9856545309812623,1.7663386147727178,0.5199841271213849,0,0.0
34,34,19,11.940370370370376,3.1300000000000003,0.9274074074074076,1.1592592592592594,0.006240006202651622,0.004134448433069508,0.003753502663336911,0.003550678545697974,3.00163879227513,1.6280626898130528,2.3250559338757286,3.031677608169004,0.006150571460656235,0.0040167468587363545,0.003257701244661536,0.002031638816167159,0,29,6,11.623931623931625,12.079772079772079,8.091168091168091,3.333870621668673,1.637102588877802,1.5055240074285468,3.2501941741659417,2.1338865502062987,2.2259515599819224,3.2043132438677584,1.3480496789460097,1.3011819554609196,0,0.0
35,15,10,11.940370370370376,1.2751851851851854,0.8114814814814816,1.970740740740741,0.008643745820442028,0.005524945799622586,0.004952341969314178,0.0033141829807606764,1.5202978275290917,1.4635271956604132,1.9325604074817264,1.2537399513980176,0.008616693059153342,0.005395346403103581,0.0041344854202485974,0.0030126369179758927,0,22,11,11.623931623931625,11.851851851851851,12.193732193732195,2.482481369541852,2.412842522622073,2.037282258992394,4.94009984643688,0.9211319918924944,1.2199800140494546,2.4450665734882797,0.5359986534412079,1.3834163294870767,0,0.0
36,8,4,11.940370370370376,1.2751851851851854,2.3185185185185198,2.666296296296297,0.013245045036070218,0.005060345160267386,0.003717412847048718,0.0033830478094343504,1.3962857360833425,1.1490007508016475,2.700987397833618,1.5271639278070666,0.013153626603480037,0.004782885724821756,0.003027288674711697,0.0028774812261516264,1,12,6,11.851851851851851,10.598290598290598,12.193732193732195,4.065298125371677,1.8234050123490448,1.5940003123555249,2.605432143529214,3.9396969935132944,1.6184163224662171,4.0118108018551455,1.10915623596622,0.6149268042758829,0,0.0
37,1,1,11.940370370370376,5.912222222222224,0.8114814814814816,12.751851851851852,0.013639455396769494,0.002624572857252227,0.0019326580112613925,0.001591495269046066,1.3703880248189222,2.178038604668508,2.2436835104687605,1.4088889742206447,0.013620299686385279,0.0025400929187635564,0.0018936569301274868,0.0005116993622020789,1,18,8,11.851851851851851,10.598290598290598,12.307692307692307,3.6481735328120046,1.5650705543466927,1.4768421583993387,2.6544206380447832,6.581501599207911,1.5839569220813132,3.588277901356017,1.2576076425943354,0.4022291415849288,0,0.0
38,13,1,11.940370370370376,12.751851851851852,11.244814814814816,10.665185185185187,0.015727528341916753,0.003759398692544329,0.003432733299021732,0.003324012988750902,1.6268304487241068,1.929046697834352,2.6544348262094104,1.5608201662534642,0.015416213876168578,0.002774077648481409,0.0027433792571434465,0.002757091676639645,0,17,9,1.7094017094017095,3.532763532763533,2.7350427350427347,3.8380046722016163,2.750315924298865,2.3056226815849934,2.4692764488324648,2.696558924134869,2.0935180437257586,3.6838809609814067,2.7038940955262967,2.1623551755101715,1,0.0
39,6,3,11.940370370370376,1.0433333333333334,1.2751851851851854,0.6955555555555557,0.014824445235416666,0.004673082022911545,0.00391991964596591,0.003878391253076704,1.4420611651236612,1.8305041622084044,3.5180160645546046,0.8419652464613012,0.014789213200130503,0.004553390153565374,0.003288406151223202,0.0017060341833046073,0,23,14,1.7094017094017095,11.623931623931625,7.635327635327635,2.7494277577907718,2.647683915375372,2.1149070298903725,2.676111794337229,4.214772911214581,2.5275632710755933,2.6284359135483606,2.61292596499432,1.9650302797647927,0,0.0
40,4,3,11.940370370370376,6.028148148148151,0.8114814814814816,1.1592592592592594,0.017014360108467776,0.0035961268436625624,0.002720134630643637,0.0022261122826991377,1.3820690517544278,1.5152116991835598,1.3748573356712406,0.9781132113735502,0.016940893873007866,0.0034425290308857264,0.002639261109619227,0.0014543537722839649,1,7,0,11.851851851851851,12.193732193732195,11.054131054131057,5.135535374588776,1.7559858446242238,1.7210988721645528,2.510372969647733,1.460167083068285,1.8980736388087536,5.085868712273428,0.6748172528505603,1.0090216648267736,0,0.0
41,11,5,11.940370370370376,0.9274074074074076,1.2751851851851854,1.8548148148148151,0.010640741844300135,0.003831545646458117,0.0037047038790844174,0.002476869509065649,1.3485211451717165,5.023891044398686,0.6757236292182345,2.3046334619596087,0.010607753231260321,0.0037391305943552094,0.0009448424431420226,0.0014605987318511116,1,9,2,11.851851851851851,1.7094017094017095,10.484330484330485,5.207888615367585,2.0014586650433643,1.6611829215087155,2.5363354206670152,2.7873094605082187,6.155608994812724,5.150999834387957,1.8799827105157272,1.0867849038839688,0,0.0
42,5,2,11.940370370370376,12.751851851851852,13.215555555555556,12.52,0.03275702534939135,0.006802480392533402,0.006121244363374239,0.005780459658546293,1.6152115134220253,1.8570238374544767,1.030897323100291,2.50176537570222,0.032741950366174895,0.004959946341724471,0.0056189230845498815,0.0031336933298633986,0,19,8,2.7350427350427347,3.304843304843305,3.988603988603989,2.4705021328168804,2.333307792433144,1.982076095218125,2.4812888345165653,4.031176322936498,1.6920817577501095,2.3615489140025803,1.6903948355159937,1.1233475899511278,0,0.0
43,2,1,11.940370370370376,11.476666666666668,12.751851851851852,11.128888888888893,0.03165228836480096,0.003307222507455239,0.0031643560842476697,0.002908724760789809,1.462368788224694,3.9078487240876143,1.5239230174677942,0.6760147008555464,0.03163322422831905,0.00155853911491598,0.0017078926426516642,0.0003286583108519439,0,19,10,1.7094017094017095,3.304843304843305,3.988603988603989,3.1464036876777457,3.1241125556610205,2.800332241463387,3.0441527451876507,3.7650184912190343,2.52646288358752,2.9807487443590794,2.781719617207869,2.3169713732217825,1,0.0
44,3,2,11.940370370370376,0.8114814814814816,6.028148148148151,1.3911111111111114,0.01789814823767496,0.002809632949898627,0.002557141480817569,0.0024763790325389233,1.3397606261274433,1.1975371652507365,1.5894035285316477,3.8384229574022335,0.017822431706650554,0.0027048499821365948,0.002309911779875593,0.0017262151187885512,1,5,1,11.851851851851851,12.193732193732195,13.219373219373221,6.977178276869062,1.8932581286733825,1.6896665182145827,2.621226848340441,0.8847557361532951,2.483429865167352,6.940833028965727,0.313161917928507,1.1956156059224314,0,0.0
45,17,9,11.940370370370376,1.1592592592592594,1.6229629629629632,2.666296296296297,0.009993818797822431,0.007974950506029829,0.005672212474457821,0.0047790315672395535,1.328882094999969,2.614291718608877,1.142084838668449,1.5932457597576892,0.009924850857704318,0.0077416249418987984,0.0020759748481138183,0.002905489584938537,0,3,1,11.851851851851851,1.7094017094017095,10.484330484330485,5.519264178686382,2.511869856892101,1.6668774849477614,2.6952106280410533,2.7802303871857297,6.0099973729571445,5.484528261237208,2.418827650616973,1.5214854151917314,0,0.0
46,7,2,11.940370370370376,10.317407407407408,11.128888888888893,0.9274074074074076,0.012622960621758505,0.003324461633303105,0.003289132132648932,0.002312767678335748,1.340374906451018,2.1276219192235293,3.3405955993409435,2.4684954182447543,0.012619931912121705,0.0032776336568452755,0.002879780618627268,0.0022714438078858816,0,22,7,3.304843304843305,5.470085470085468,7.2934472934472945,3.181547659989324,2.558002834263257,2.4745454040331287,4.3769938445714125,7.489753487792349,2.336483411664375,3.0864308404780627,2.2425264009786487,2.2898319050309843,0,0.0
47,22,14,11.940370370370376,1.2751851851851854,3.2459259259259263,0.9274074074074076,0.005691327913949315,0.004164350032507589,0.002147953298130713,0.001974553285483757,1.3526435191867847,1.4309924367379114,3.0215866230058026,1.9667849813835956,0.0056777972751421504,0.004129134049228313,0.0019944830876233825,0.0007614251854824268,0,6,2,11.851851851851851,10.484330484330485,1.3675213675213675,6.0268248757592975,2.850763539789088,1.5032382749049331,2.727192564323076,3.99974293874314,1.4820172142432746,5.9447045477396845,2.4697078519931717,1.4095143565684898,0,0.0
48,11,4,11.940370370370376,11.128888888888893,10.665185185185187,10.317407407407408,0.02771469156037336,0.01135840315613942,0.008920337952914817,0.008819374466787676,1.8816254677619642,1.274377620892622,0.9073268449455014,3.0481479401253613,0.027238406651969558,0.0064156156984041856,0.005020787944128655,0.00693155678723634,0,28,14,8.774928774928775,8.205128205128204,7.521367521367521,2.95531930199462,2.7614877972183614,2.6768036833282323,6.043480895475397,2.411489096666472,2.2409278332779365,2.9000157444338783,1.689357176879805,2.3082364913920426,0,0.0
49,13,3,11.940370370370376,11.128888888888893,10.317407407407408,10.665185185185187,0.014513547995654453,0.005036967611192448,0.004502435736619942,0.003500738824509349,1.3500342342462517,1.4079698416781101,2.380630336808452,0.7795288284282123,0.014445816627452009,0.0037969200130880095,0.004246250737283085,0.0018138926590454886,0,19,8,7.2934472934472945,3.304843304843305,5.470085470085468,2.98271688542734,2.7882234388146205,2.4693612104654137,2.7986770571884776,4.680438668700521,2.9977447529077352,2.8893577423996564,2.6180005021613395,2.100900717848772,0,0.0
50,20,8,11.940370370370376,1.2751851851851854,1.7388888888888892,2.7822222222222237,0.005020992898253791,0.0043152100114335285,0.00396443103200791,0.0034144505693257518,1.3252928973468698,3.3371533408569807,1.6348670312196931,1.1456690739580146,0.0049486884320398715,0.0040109726633765315,0.0026812140206356953,0.002206777968797664,0,18,4,11.851851851851851,10.484330484330485,1.3675213675213675,3.5518166440302705,3.384226888912784,1.4955206040601634,3.555276849788996,4.393797352966999,1.948061551310168,3.50185192115543,3.098357372241353,1.3270205240875066,0,0.0
51,21,7,11.940370370370376,11.012962962962964,11.360740740740745,10.433333333333335,0.007154027188235062,0.0038880088825730985,0.003093557959446061,0.002585828234603832,1.7994511178557389,6.284685155937211,2.581196862221816,2.2479949262802563,0.007093406569807332,0.003704489668433498,0.0008017114892703907,0.0020172872087237566,0,27,13,8.205128205128204,8.774928774928775,5.356125356125356,3.4428605153273253,3.3933317602575217,2.916321674282735,3.3395283818840795,2.390012594211669,2.3016009930082646,3.4074830245104524,2.304687509469676,2.5483779009621816,0,0.0
